Run,NF,fb,xb1,xb2,xb3,xb4,xb5,xb6,xb7,xb8,xb9,xb10,xb11,xb12,xb13,xb14,xb15,xb16,xb17,xb18,xb19,xb20,xb21,xb22,xb23,xb24,xb25,xb26,xb27,xb28,xb29,xb30,xb31,xb32,xb33,xb34,xb35,xb36,xb37,xb38,xb39,xb40,xb41,xb42,xb43,xb44,xb45,xb46,xb47,xb48,xb49,xb50
45,120006,9.903589059945261e-11,1.5516721481670104e-11,-7.871347379964064e-12,1.0956116126551437e-11,4.336948231005507e-11,2.1632774857838087e-11,-3.498442548530171e-11,8.937244509829112e-12,9.696426367771623e-12,-3.793422566779917e-11,-6.425726134865584e-12,2.0412341355625823e-11,1.084524203438044e-11,3.6127300931821675e-12,4.8174518082880994e-11,3.490027594558455e-11,4.139760879525362e-11,8.117903173691506e-12,-4.505929407796783e-12,-7.525499168645945e-12,3.776001456493041e-11,-2.0662206235408222e-11,-1.4017752149882867e-12,-3.955666166451583e-12,2.9744187603614966e-11,-2.6373056498903975e-12,-5.537330428843371e-12,-6.575742127826546e-12,7.35311335326962e-12,3.926582525813016e-11,-2.1059711915717635e-11,-8.037377258121717e-12,1.1107775179452268e-11,7.09953015223389e-12,3.737264747316612e-11,-1.2503940326896255e-13,9.116868361663335e-12,7.318252033562434e-12,-1.0550743305191286e-11,8.881270864363388e-12,3.6419913385385654e-11,6.642043508943434e-11,5.1278451742024657e-11,-9.281557214713078e-12,1.4991208169670555e-11,-4.065828465648088e-11,5.165175452039419e-12,-3.871807814241541e-11,-3.4401263031750343e-12,1.8708619314751545e-11,1.326202893963222e-12
46,122883,9.740519502088318e-11,-2.455953084497248e-12,1.3280881694111576e-11,8.633939374409022e-12,-3.9553539950832523e-11,2.154481069031836e-11,-5.567784685996883e-12,-1.8599618525225915e-11,-2.4579008266416364e-12,1.6843796853962864e-11,1.5078696491284397e-11,-2.3015738340257475e-11,2.3287693805496943e-11,-2.0849102365149624e-11,-3.9871527890770636e-11,-3.4048027664858237e-12,1.258083882863864e-11,-4.7717694585971e-12,-2.317953323656181e-11,7.301347571500979e-11,-1.8859858042399555e-11,-5.596807921560118e-13,-8.691398721297927e-13,-1.1386457423239861e-11,1.0863222480966527e-11,-5.510283737877739e-11,-3.92898404987384e-11,-5.58256303092042e-11,-3.4721137957010895e-11,1.3763197558640227e-11,2.4509148470014458e-11,-2.832567501485374e-11,1.0063476701657873e-11,4.5651634089818e-12,-1.0452470575673689e-11,-1.6445280011613255e-11,-1.805948548231361e-11,-9.816448623462585e-13,-6.39275024913243e-12,-1.4991467525909315e-11,-2.367936082819402e-11,5.563517705196161e-12,-4.3318052841778456e-11,-3.4428885529101846e-12,-3.0707107348439263e-12,-3.1419004953208145e-11,2.5987793097717057e-11,7.0091818210783445e-12,1.5461746065582476e-11,2.477694089094351e-11,-7.977167221051886e-12
47,122290,9.858824867592375e-11,-1.1113836109201076e-11,-1.3789769370295334e-11,3.784892272485508e-11,-9.934641778983343e-12,-5.1674703953801254e-11,1.448764095454545e-11,-1.365933717107691e-11,-1.723765558011754e-11,2.3473283811657928e-11,1.0867731024023431e-11,-5.193233237412757e-11,-6.687753793138107e-12,1.2929859332646381e-11,5.993057084480722e-12,-9.980102099231011e-12,2.9121290768668377e-11,2.751695225218248e-11,2.2990272254733712e-12,4.2006917218507264e-12,-2.2997489656043822e-11,2.848110364649635e-12,9.545973909761126e-12,-4.748573079486936e-11,-3.0251258352169103e-11,2.2425132869292692e-11,6.98207528873663e-12,-6.319763276792265e-12,-2.8837589313666538e-11,4.022718752023142e-11,3.426365683985383e-11,2.7118632083569357e-11,-3.022068207261826e-11,-5.024567011213269e-13,-1.3252373071356887e-11,-6.139799592914252e-11,-2.746326697968004e-11,2.366147694060966e-11,-3.1486780522226225e-11,4.422875648639026e-12,1.0896070787755662e-11,1.2392216087102455e-12,3.5175087505084575e-11,1.173552958416899e-11,-1.2176031111702186e-11,-7.058488146377163e-12,2.4005181820581204e-11,6.7653225354235355e-12,6.5084612917051e-12,-3.9081910981444523e-11,-2.18841430659583e-12
48,123369,9.956169222391509e-11,3.831153062855693e-11,1.1175025201473568e-11,-7.72017965361757e-12,1.854735518920453e-12,-4.350512752511616e-11,3.066619617776532e-11,2.8105936140995895e-11,-1.9512443872453287e-13,2.945652722044786e-11,-1.919741434524493e-11,2.8843604350010764e-12,-2.5890678983140506e-11,-1.6076540085516016e-11,2.339147522993704e-11,-1.0656844660466372e-11,2.0448420071183777e-11,-4.802976693186771e-11,3.3871036221983836e-11,1.9633107103359728e-11,-5.592896706770184e-12,-2.011409844083642e-11,2.7377522078909836e-11,-1.7683697707948304e-11,1.7945809151653087e-12,2.8291064882365502e-11,-1.4302739739484462e-11,-5.523866264195238e-13,3.623975893438624e-11,4.249749796798882e-11,1.8272523012751876e-11,-2.6976935344799596e-12,-2.487199921593541e-11,-4.334380167262045e-11,2.946761311654216e-11,7.704186026945203e-12,-2.8015196214079916e-11,5.507136084291297e-12,2.269686096331298e-11,3.376893383765831e-11,3.226588248094297e-14,-3.0581871704890263e-11,6.930598676404394e-12,-6.39127874415806e-11,-1.2650875394696805e-11,1.2793412215924969e-12,3.269842300647546e-11,6.60337660909897e-12,-1.592550142741467e-11,6.561775204274997e-12,-1.0219659000323978e-11
49,119512,9.68225499775599e-11,-1.834155154387458e-11,2.5082869352333828e-11,3.404146163517023e-12,5.028434384287533e-11,4.490866417596827e-11,-1.384245436678569e-11,-9.576544489508209e-12,-1.566819762912243e-11,-6.678723200702171e-12,1.773146738606427e-11,8.164689310147118e-12,3.2416152210308297e-12,4.1539343273983475e-13,1.8156382252774282e-11,-7.58992414773494e-12,-1.1267066294341335e-11,3.0287695566712036e-11,-6.2718444639258875e-12,1.651730994589817e-11,-3.7126406138255444e-11,-7.771911601187264e-12,-1.7355176429901422e-11,-7.475717538975551e-12,2.943373827331774e-11,4.05044866663341e-13,1.5568568564325583e-11,-4.9733080188449644e-11,-4.322984529153975e-11,-2.5811988229273557e-11,2.745689993135342e-11,2.37260251756246e-12,-1.9833683924882467e-11,2.2620619409084408e-11,-1.9460917263021856e-11,3.28855043673618e-11,-8.997801726493673e-13,3.0686629351293795e-11,-9.111461237581972e-12,3.1783846197163245e-11,-1.3010188962057792e-11,4.0043301568350885e-11,-2.2446024215974735e-11,-6.308477592598214e-12,2.1790547402514567e-11,3.6309189577469267e-11,-1.8292189196846936e-11,1.5084400148011202e-11,-1.482207999561023e-11,-5.307370656678611e-11,-1.680765563185039e-11
50,123198,9.695044766999672e-11,-2.0933859529413135e-11,2.513439863875477e-11,-6.841996403757818e-12,-1.045465230659241e-12,3.825059308668728e-11,-1.5345097331916797e-11,-3.491525910152392e-11,-2.0369358353223105e-11,-5.625411653304599e-11,2.498273856342576e-11,4.785241697997546e-11,1.5884048642710235e-12,-1.8866772482544213e-12,-1.495058964472941e-11,1.531735982728132e-11,-2.4744728266036073e-11,1.076378449241461e-11,6.920559888378722e-12,3.28071743511176e-12,-2.0132739931893675e-12,-7.059029675814764e-12,1.2350300119975462e-12,3.8198522855335464e-11,-2.5509355244926764e-11,2.2705041027801742e-11,-3.8632787589554606e-12,-2.6297863099193796e-11,-6.682434441938438e-12,-4.9029778906762456e-11,2.669599024929484e-11,-3.413933882388736e-11,2.0964233421474105e-11,-2.3947802356543236e-11,-4.041581887261985e-11,1.7233804577076047e-11,-4.221700313480319e-12,8.136362917542214e-12,-2.21904989052001e-12,-1.7914979490825893e-11,-2.1469321818307472e-11,1.0994934587247052e-11,-1.7076250241553377e-11,1.534834931182666e-11,3.5249557891389994e-11,-1.2894800500119937e-11,1.4861500333689397e-11,-2.614948062648958e-13,-4.427419983315026e-11,1.4070990275436764e-11,-4.035581358976566e-11

Success,50/50,100.00%
Mean NF ,122094.72
Std NF ,1224.13
per sd ,1.00 %
